Date,Season,Station,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
2000-08-14,Summer,70.0,25.85,12.6,5.74,7.6,1066.1,2.14,14.88,147.38,9.276880499,27.707521
2000-08-14,Summer,100.0,25.94,13.2,6.09,7.76,1373.2,81.1002,14.3,108.12,11.97231196,36.56346
2000-08-14,Summer,120.0,26.02,11.0,6.22,7.63,1511.7,13.70311111111111,19.49,129.6,16.26805482,42.875336
2000-08-14,Summer,140.0,26.61,10.6,7.43,8.14,1424.2,0.892,10.23,82.84,11.46962961,50.378166
2000-08-14,Summer,160.0,27.16,12.9,7.36,8.18,1562.65,0.8885000000000001,10.25,84.7,10.91495043,58.992
2000-08-14,Summer,180.0,27.14,16.0,7.38,8.17,1191.65,0.8995,14.35,62.6,8.962952243,72.92814
2000-09-13,Fall,0.0,24.05,0.0,4.6,6.91,698.2,283.9768215,34.731604000000004,32.231147,0.7777668931,0.0
2000-09-13,Fall,20.0,24.24,0.0,4.52,7.11,528.5,273.8181915,54.4942935,36.676531,0.8109845339,8.672616
2000-09-13,Fall,30.0,25.36,0.1,5.0,7.77,1049.85,273.139038,53.1469975,34.994596,4.969670001,14.701952
2000-09-13,Fall,50.0,27.66,0.1,5.04,7.1,740.8,284.520874,39.7993965,34.966816,3.475345644,19.321117
2000-09-13,Fall,60.0,28.51,0.6,9.73,7.58,3404.25,138.72048949999999,11.45069,38.3245735,63.49684421,26.287529
2000-09-13,Fall,70.0,28.99,0.6,10.04,7.54,2912.9,128.762722,12.595665,36.2363225,47.23526975,27.707521
2000-09-13,Fall,100.0,28.28,3.2,9.84,8.38,1859.55,90.79258623529412,17.1586935,39.958708,24.91821018,36.56346
2000-09-13,Fall,120.0,27.37,5.1,9.88,8.36,2344.0,51.74364883333333,9.42042,33.8207645,27.99334329,42.875336
2000-09-13,Fall,140.0,30.2,8.3,8.39,8.35,1291.9,34.15187468181818,11.026250999999998,41.690366999999995,9.776122553,50.378166
2000-09-13,Fall,160.0,27.77,11.85,9.73,8.32,1574.15,34.019985437500004,11.044754000000001,38.80563,13.52048029,58.992
2000-09-13,Fall,180.0,26.56,15.64,8.79,8.1,1366.65,10.684222222222221,15.5815915,24.2312795,10.98333289,72.92814
2000-10-11,Fall,0.0,16.12,0.05,6.71,7.31,439.8,359.92080699999997,51.6936645,24.8754595,0.3264828194,0.0
2000-10-11,Fall,20.0,15.96,0.06,6.68,7.94,412.6,321.4678805,50.115202,27.5637295,0.3985183066,8.672616
2000-10-11,Fall,30.0,16.76,0.34,7.49,7.8,571.85,206.465721,98.485241,31.3131865,2.198955015,14.701952
2000-10-11,Fall,50.0,16.85,1.12,7.7,7.75,694.8,181.104752,85.0103185,33.878479999999996,5.899237605,19.321117
2000-10-11,Fall,60.0,16.52,3.24,10.31,7.69,3263.1,117.577648,7.837011,27.252986,68.40235687,26.287529
2000-10-11,Fall,70.0,16.48,3.94,10.03,7.74,2001.95,100.8693165,7.756536,22.448626,33.82146052,27.707521
2000-10-11,Fall,100.0,16.67,5.58,9.21,7.56,1308.45,44.6373655,7.770691,12.952633,17.45485792,36.56346
2000-10-11,Fall,120.0,16.85,5.97,9.34,7.35,2125.6,33.0570565,10.351912,13.4417105,35.17860035,42.875336
2000-10-11,Fall,140.0,17.27,5.05,10.55,8.14,2014.55,10.602252,6.154513,12.695434,41.85409789,50.378166
2000-10-11,Fall,160.0,17.83,6.67,9.75,8.16,1311.0,61.31777777777779,7.221972,13.040415500000002,16.68666473,58.992
2000-10-11,Fall,180.0,17.28,12.24,8.99,8.14,2312.0,28.027687500000003,8.666908,12.641479499999999,23.81134392,72.92814
2000-11-07,Fall,0.0,14.48,0.08,8.42,8.3,237.35,568.366272,34.0130555,20.255345499999997,0.7805173961,0.0
2000-11-07,Fall,20.0,14.98,0.29,7.74,8.35,277.55,548.5779115,82.147976,32.692433,1.9145982,8.672616
2000-11-07,Fall,30.0,15.33,2.93,9.45,7.95,3957.55,297.24447599999996,6.673636,13.026337999999999,49.90102474,14.701952
2000-11-07,Fall,50.0,15.5,4.51,10.24,8.05,2155.45,101.382561,7.616014,28.354492187500007,27.19545083,19.321117
2000-11-07,Fall,60.0,15.37,5.3,10.22,8.04,1448.5,42.445152,8.776534,23.63320651612904,10.39093653,26.287529
2000-11-07,Fall,70.0,15.27,5.41,10.26,8.04,1389.25,33.281458,7.842823,19.142103467741933,7.952792653,27.707521
2000-11-07,Fall,100.0,16.13,8.47,8.66,7.85,1235.1,163.46587472222222,8.643143,12.988704433333332,7.674820184,36.56346
2000-11-07,Fall,120.0,14.92,6.39,10.06,8.12,1588.45,147.79957352941176,9.92184,13.785344483333336,10.41802408,42.875336
2000-11-20,Fall,140.0,12.4,11.55,9.54,7.83,1264.35,128.10449143333332,7.508569,12.135889241379312,6.929504846,50.378166
2000-11-20,Fall,160.0,12.7,12.22,9.02,7.89,1152.1,95.45423279166666,9.3623205,9.075997183333335,10.56813332,58.992
2000-11-20,Fall,180.0,12.52,13.42,9.23,7.94,1235.8,27.577999999999996,8.491225,6.4133679629629645,11.64458238,72.92814
2000-12-05,Winter,0.0,5.08,0.06,11.19,9.06,408.7,428.02,29.22,15.94,0.6581679267,0.0
2000-12-05,Winter,20.0,5.37,0.07,10.57,9.3,527.75,377.04,26.27,24.6,0.8110469076,8.672616
2000-12-05,Winter,30.0,7.18,1.31,10.66,8.33,562.95,413.52,104.56,30.22,3.045491571,14.701952
2000-12-05,Winter,50.0,6.61,1.52,10.85,8.26,662.9,367.82,70.25,28.13,5.583511909,19.321117
2000-12-05,Winter,60.0,6.21,4.67,12.22,7.99,1438.3,250.25,30.91,18.59,28.0777734,26.287529
2000-12-05,Winter,70.0,5.93,4.94,12.35,7.99,1399.8,183.92,13.41,14.08,18.94227546,27.707521
2000-12-05,Winter,100.0,6.77,7.92,11.86,7.82,1024.05,14.09,9.99,10.27,12.48094298842397,36.56346
2000-12-05,Winter,120.0,6.18,6.3,12.6,7.85,1425.65,81.86,12.15,12.93,19.4643499,42.875336
2000-12-05,Winter,140.0,7.41,9.32,12.32,8.17,1346.45,1.68,9.04,12.61,11.38298488,50.378166
2000-12-05,Winter,160.0,7.65,11.41,11.55,8.08,1224.2,2.22,29.95,14.31,9.994605355,58.992
2000-12-05,Winter,180.0,7.67,14.27,11.15,8.5,1090.0,2.91,9.46,15.52,8.330829552,72.92814
2001-01-03,Winter,0.0,2.69,0.06,12.97,8.42,920.7,677.28,36.215,10.7,2.7345069899999994,0.0
2001-01-03,Winter,20.0,2.99,0.27,12.48,8.37,837.35,654.72,53.68,16.69,4.07117481,8.672616
2001-01-03,Winter,30.0,2.93,1.94,12.34,7.96,1197.8,515.45,85.715,13.57,7.0626999,14.701952
2001-01-03,Winter,50.0,3.11,3.69,12.85,7.96,1746.7,243.59,21.15,7.72,16.55370843,19.321117
2001-01-03,Winter,60.0,3.0,5.54,13.93,7.94,2192.8,127.85,7.14,6.01,18.35373258,26.287529
2001-01-03,Winter,70.0,2.94,6.04,13.81,7.92,2123.35,92.51,9.565,6.4,17.331629669999998,27.707521
2001-01-03,Winter,100.0,3.07,7.86,13.33,7.78,2449.4,7.34,7.955,11.06,23.31732009,36.56346
2001-01-03,Winter,120.0,2.77,7.86,13.67,7.73,2266.4,8.7,10.69,13.88,20.87528337,42.875336
2001-01-03,Winter,140.0,3.35,8.53,13.36,8.34,2277.15,7.11,8.25,12.73,13.47155826,50.378166
2001-01-03,Winter,160.0,2.67,8.94,13.44,8.36,1945.55,6.03,6.35,12.42,12.115233389999998,58.992
2001-01-03,Winter,180.0,2.51,10.65,12.99,8.21,1729.5,6.85,6.61,12.58,7.901149799999999,72.92814
2001-02-13,Winter,0.0,9.81,0.06,10.41,8.86,805.6,536.73,17.43,18.24,6.772555597904999,0.0
2001-02-13,Winter,20.0,10.15,0.09,10.3,7.84,773.3,543.9,30.18,16.94,5.561028242009999,8.672616
2001-02-13,Winter,30.0,10.24,1.67,9.48,8.01,1017.2,441.94,134.53,15.52,5.9071027225499995,14.701952
2001-02-13,Winter,50.0,10.33,3.44,9.72,8.03,1772.4,291.69,90.51,8.92,10.122801636104999,19.321117
2001-02-13,Winter,60.0,10.12,4.56,11.86,8.14,2657.75,128.42,4.61,5.34,22.47499795401,26.287529
2001-02-13,Winter,70.0,10.11,5.52,11.46,8.07,2492.35,104.3,6.5,5.46,15.16244117157,27.707521
2001-02-13,Winter,100.0,9.81,9.34,11.09,7.82,1702.95,295.2640918571429,4.27,10.07,7.20104602158,36.56346
2001-02-13,Winter,120.0,9.57,10.87,10.92,7.51,1633.05,314.1179084333333,8.05,21.73,9.258312889845,42.875336
2001-02-13,Winter,140.0,9.26,12.51,10.43,8.13,1307.6,204.97242885714286,5.14,15.52,5.580980927819999,50.378166
2001-02-13,Winter,160.0,9.22,13.0,10.27,8.2,1326.8,131.2604590625,4.3,26.91,5.04772864695,58.992
2001-02-13,Winter,180.0,8.73,14.83,10.37,8.72,918.75,99.295,6.97,23.57,4.02710568966,72.92814
2001-03-12,Spring,0.0,11.09,0.05,10.07,7.22,714.85,456.25,44.0,15.28,2.8389971570999997,0.0
2001-03-12,Spring,20.0,10.98,0.06,10.17,7.63,711.95,61.24,93.11,16.66,2.8929851535,8.672616
2001-03-12,Spring,30.0,11.02,0.2,9.99,7.5,721.0,487.19,61.57,8.91,2.9653793988,14.701952
2001-03-12,Spring,50.0,11.49,0.74,10.31,7.48,944.65,337.26,29.02,19.29,5.430379730099999,19.321117
2001-03-12,Spring,60.0,10.85,2.57,11.86,7.88,1332.5,8.92,37.53,9.46,14.154742313399998,26.287529
2001-03-12,Spring,70.0,11.18,2.91,11.89,7.96,1478.75,103.2,7.97,10.105839312499999,14.779791573299995,27.707521
2001-03-12,Spring,100.0,10.81,5.87,14.42,8.66,2383.8,263.453212,9.94,6.71430440909091,19.358540225699997,36.56346
2001-03-12,Spring,120.0,10.6,6.7,14.08,8.63,2072.0,237.18261111111113,7.64,6.153388515151515,11.1200971128,42.875336
2001-03-12,Spring,140.0,10.34,8.11,13.16,9.05,1962.2,263.5983333333333,10.48,4.6465021166666665,8.6951339826,50.378166
2001-03-12,Spring,160.0,10.54,9.05,12.81,8.98,1499.25,162.318,9.96,6.940147749999999,6.3237188039999985,58.992
2001-03-12,Spring,180.0,9.91,12.67,11.54,9.36,771.1,21.816000000000003,10.98,4.298499999999999,3.2340955062,72.92814
2001-04-09,Spring,0.0,18.82,0.04,7.34,6.75,607.7,122.6,25.71,13.98,3.34956631031729,0.0
2001-04-09,Spring,20.0,18.81,0.04,7.29,6.69,514.25,143.37,30.47,14.48,1.7015486962255653,8.672616
2001-04-09,Spring,30.0,19.56,0.04,8.17,7.11,493.0,163.88,42.15,16.16,2.8069566337539404,14.701952
2001-04-09,Spring,50.0,19.84,0.04,8.55,7.55,513.25,195.77,18.01,16.3,3.6485367589339455,19.321117
2001-04-09,Spring,60.0,19.71,0.36,9.45,7.38,703.6,232.44,13.82,12.75,9.93433791145924,26.287529
2001-04-09,Spring,70.0,19.14,0.46,9.2,7.36,648.55,245.06,28.88,14.88,5.993831583983414,27.707521
2001-04-09,Spring,100.0,19.51,1.67,10.51,7.86,1202.25,170.48,14.88,4.93,18.107535168566304,36.56346
2001-04-09,Spring,120.0,18.34,3.0,10.94,7.95,1292.8,80.42,15.23,3.92,18.36366784945907,42.875336
2001-04-09,Spring,140.0,20.3,5.22,11.51,8.19,1372.7,7.69,18.57,2.9,15.664277173010223,50.378166
2001-04-09,Spring,160.0,18.06,6.48,10.82,8.09,1446.25,7.52,12.47,2.93,12.106392441722878,58.992
2001-04-09,Spring,180.0,16.91,11.66,10.16,8.02,763.6,7.46,17.56,1.99,2.120108553052388,72.92814
2001-05-08,Spring,0.0,21.57,0.06,5.88,7.44,480.3,662.49,83.52,27.31,2.0166405220394195,0.0
2001-05-08,Spring,20.0,21.1,0.07,5.68,7.07,573.4,552.54,114.04,30.46,1.6716344486748174,8.672616
2001-05-08,Spring,30.0,21.48,0.34,9.08,7.15,1388.45,321.96,23.66,13.58,16.474763437673833,14.701952
2001-05-08,Spring,50.0,20.86,1.48,10.91,8.22,2449.4,36.22,5.66,5.51,21.816081665218864,19.321117
2001-05-08,Spring,60.0,20.27,3.97,9.5,7.83,1410.3,251.41448925000003,3.36,1.5,8.719533159002006,26.287529
2001-05-08,Spring,70.0,20.02,4.97,9.22,7.66,1601.15,211.25179799999998,4.58,1.45,9.199611060750915,27.707521
2001-05-08,Spring,100.0,19.59,6.73,8.82,7.58,1685.45,140.74026666666668,4.67,0.66,9.25277351383299,36.56346
2001-05-08,Spring,120.0,19.32,8.01,9.12,7.58,1340.6,116.34790000000001,6.4,8.902283290598293,7.778576785283625,42.875336
2001-05-08,Spring,140.0,19.16,11.51,8.58,7.53,1366.65,47.693749999999994,8.59,1.55,6.459056806854951,50.378166
2001-05-08,Spring,160.0,19.08,12.28,8.31,7.54,1187.25,0.16,9.39,2.0,5.099976787354336,58.992
2001-05-08,Spring,180.0,18.94,13.53,9.04,7.62,1216.2,1.0,11.31,2.79,7.944877638169978,72.92814
2001-06-05,Summer,0.0,25.91,0.06,5.96,7.07,651.8,764.93,81.48,40.14,1.5402246366754038,0.0
2001-06-05,Summer,20.0,26.44,0.07,5.94,7.06,583.45,700.69,115.92,43.26,1.6844693523932335,8.672616
2001-06-05,Summer,30.0,26.8,0.36,7.13,7.19,722.15,508.04,91.43,38.46,4.325230244225105,14.701952
2001-06-05,Summer,50.0,26.46,1.23,7.73,7.39,1140.6,412.37,41.06,32.18,8.519598120919625,19.321117
2001-06-05,Summer,60.0,26.47,3.71,9.08,7.99,1692.25,116.1,10.09,9.39,12.444808123590096,26.287529
2001-06-05,Summer,70.0,26.28,5.08,9.07,8.19,2603.7,0.84,9.42,4.92,16.92566887170847,27.707521
2001-06-05,Summer,100.0,25.54,9.65,7.63,7.7,1490.95,2.18,13.1,5.16,6.565134497740639,36.56346
2001-06-05,Summer,120.0,25.47,11.01,7.8,7.77,1430.05,2.94,13.26,4.78,6.140143765768076,42.875336
2001-06-05,Summer,140.0,26.79,11.98,8.0,7.75,2173.95,3.72,8.45,3.16,5.39108975944679,50.378166
2001-06-05,Summer,160.0,25.97,13.82,7.82,7.77,2104.55,4.49,10.66,3.05,6.1437928838977625,58.992
2001-06-05,Summer,180.0,25.24,16.57,7.7,7.6,1236.85,5.84,10.64,2.08,5.825901408234185,72.92814
2001-07-03,Summer,0.0,28.28,0.05,5.96,7.89,785.5,486.57,10.51,37.6,7.7437052217369295,0.0
2001-07-03,Summer,20.0,28.72,0.08,5.26,7.03,605.0,436.66,100.16,49.63,3.807406216838724,8.672616
2001-07-03,Summer,30.0,27.69,0.86,7.83,7.5,1393.8,334.19,32.32,43.85,22.404479114106408,14.701952
2001-07-03,Summer,50.0,27.05,3.35,8.56,7.92,3788.0,125.92,33.61,56.66,29.614637398363985,19.321117
2001-07-03,Summer,60.0,26.29,7.13,7.1,7.61,1797.6,109.72520049999999,15.64,42.13,15.438535193995657,26.287529
2001-07-03,Summer,70.0,26.27,8.26,6.71,7.54,2124.1,121.3425,17.05,47.11,16.530781678022024,27.707521
2001-07-03,Summer,100.0,26.42,11.87,5.07,7.41,1593.1,41.96666666666666,15.33,50.39,10.088503072359218,36.56346
2001-07-03,Summer,120.0,26.95,12.06,5.45,7.5,1721.6,6.812133875000001,26.39,38.09,12.380412318074166,42.875336
2001-07-03,Summer,140.0,26.82,12.02,6.21,7.76,1781.4,1.5190822,13.45,23.85,16.217726464278936,50.378166
2001-07-03,Summer,160.0,26.74,12.85,6.17,7.18,1870.3,1.6740272,12.83,23.59,16.147017212239188,58.992
2001-07-16,Summer,180.0,26.69,17.54,7.59,8.06,1825.35,1.9578813999999998,13.010349529411764,19.21,7.931402098252247,72.92814
2001-08-15,Summer,0.0,29.51,0.06,5.75,7.4,419.55,326.737885,53.716858,39.857353,5.3743280985368616,0.0
2001-08-15,Summer,20.0,29.48,0.07,5.77,7.18,413.3,262.844666,88.209114,44.672699,5.689771090131907,8.672616
2001-08-15,Summer,30.0,29.71,0.61,6.04,7.15,556.0,312.644073,93.850395,62.299782,6.367326663597967,14.701952
2001-08-15,Summer,50.0,28.96,2.43,5.68,7.25,835.5,243.052216,80.994408,88.322823,7.686580671939673,19.321117
2001-08-15,Summer,60.0,28.41,4.23,6.14,7.45,1663.85,163.903839,9.503046,91.469078,17.20976722014519,26.287529
2001-08-15,Summer,70.0,28.25,5.0,7.25,7.64,1706.95,141.44597575,30.900904,77.42543,16.09420280381877,27.707521
2001-08-15,Summer,100.0,27.69,9.72,7.6,8.07,2329.9,81.1002,10.519096,84.749084,17.270392495098278,36.56346
2001-08-15,Summer,120.0,27.4,12.48,7.94,8.07,1827.4,13.70311111111111,9.538782,94.864708,15.515355538503973,42.875336
2001-08-15,Summer,140.0,28.22,17.61,6.97,7.79,1209.7,0.892,11.343124,66.100029,9.356858259924662,50.378166
2001-08-15,Summer,160.0,27.23,17.52,7.34,7.97,1421.9,0.8885000000000001,8.552492,44.096249,9.669421078799974,58.992
2001-08-27,Summer,180.0,26.97,18.82,7.66,7.94,2775.5,0.8995,12.126631,61.148308,23.40217229324933,72.92814
2001-09-10,Fall,0.0,27.91,0.06,6.51,7.18,499.7,534.2985,38.22298,41.1572,3.378678679979198,0.0
2001-09-10,Fall,20.0,27.44,0.32,6.09,7.13,536.7,514.5311,112.6133,60.31228,4.969727910198387,8.672616
2001-09-10,Fall,30.0,27.81,2.31,8.84,7.63,1278.5,374.0444,15.43691,59.94441,18.304097950940637,14.701952
2001-09-10,Fall,50.0,27.73,6.35,8.87,7.73,2114.4,54.41168,12.25583,114.3969,29.856322336820167,19.321117
2001-09-10,Fall,60.0,27.15,10.1,7.76,8.17,2139.8,124.91648394444441,17.57631,129.3452,17.80563920664174,26.287529
2001-09-10,Fall,70.0,27.09,10.89,7.84,8.29,2175.85,106.00636415384618,10.12695,78.38084,17.325985899210803,27.707521
2001-09-10,Fall,100.0,26.63,13.01,7.46,8.11,3178.9,90.79258623529412,8.010717,96.32093,12.479572550282155,36.56346
2001-09-10,Fall,120.0,26.76,13.3,5.66,7.71,1876.6,51.74364883333333,10.04272,113.8115,13.653974780740281,42.875336
2001-09-10,Fall,140.0,28.75,15.53,7.66,8.07,2561.6,34.15187468181818,7.354437,79.59753,13.469225528296448,50.378166
2001-09-10,Fall,160.0,27.29,16.48,9.2,8.26,3825.85,34.019985437500004,8.43321,70.13124,15.38172092041645,58.992
2001-09-10,Fall,180.0,26.68,18.2,7.83,8.17,1255.7,10.684222222222221,10.5941,51.24116,6.256537818348242,72.92814
2001-10-10,Fall,0.0,18.49,0.07,7.8,8.25,356.35,482.9037,36.70041,47.47304,1.2654683004560885,0.0
2001-10-10,Fall,20.0,20.17,0.65,6.99,7.44,699.3,500.8019,146.1141,29.44199,10.317999551554141,8.672616
2001-10-10,Fall,30.0,19.37,5.49,10.07,7.82,3865.5,178.5185,16.56715,27.81418,38.61099516372446,14.701952
2001-10-10,Fall,50.0,19.34,9.32,10.37,8.06,1284.0,12.0425,16.53013,31.42841,9.1221343009691,19.321117
2001-10-10,Fall,60.0,18.89,10.5,10.35,8.12,1586.4,143.02294897058823,14.94562,32.66311,6.314849511936301,26.287529
2001-10-10,Fall,70.0,19.45,11.25,9.98,8.04,1183.25,120.44199277272726,11.63977,39.3171,6.666601566178486,27.707521
2001-10-10,Fall,100.0,18.18,16.46,8.88,7.74,1373.35,92.90384197826089,14.61295,35.37437,5.404087634929056,36.56346
2001-10-10,Fall,120.0,18.24,17.13,8.21,7.5,1361.6,83.32921984782608,12.91187,31.00585,6.637219757356093,42.875336
2001-10-10,Fall,140.0,18.95,17.4,8.369772681322964,7.96,1364.55,71.6471126,14.95588,34.29873,5.845570222404548,50.378166
2001-10-10,Fall,160.0,19.06,18.72,8.306818115060976,7.97,1446.0,61.31777777777779,9.93843,32.86386,6.33988745370598,58.992
2001-10-10,Fall,180.0,18.81,20.31,8.13524993133545,7.8,1351.1,28.027687500000003,15.47745,25.67983,7.618171510994609,72.92814
2001-11-08,Fall,0.0,15.55,0.09,8.87,8.71,297.05,469.406799,37.751976,23.464401,0.9609932579349402,0.0
2001-11-08,Fall,20.0,16.11,2.26,13.32,8.37,1009.85,287.066925,101.196663,16.706879,7.006839367411607,8.672616
2001-11-08,Fall,30.0,16.36,5.81,10.0,7.78,982.5,25.18984,9.871853,3.239918,4.854857984788488,14.701952
2001-11-08,Fall,50.0,15.75,10.13,12.38,8.21,1228.05,5.944278,7.257881,1.614563,5.582693290344969,19.321117
2001-11-08,Fall,60.0,14.91,11.93,10.69,8.06,955.5,7.100332,8.939517,0.924487,3.170980049008811,26.287529
2001-11-08,Fall,70.0,14.6,12.81,10.2,7.95,1080.3,219.79202532692307,9.146857,1.832292,2.9140125676489053,27.707521
2001-11-08,Fall,100.0,14.52,15.25,9.43,7.84,1241.9,163.46587472222222,11.217821,3.384906,2.9512718556754116,36.56346
2001-11-08,Fall,120.0,14.3,14.76,9.58,7.64,1346.45,147.79957352941176,9.684486,5.827635,3.5367217921318486,42.875336
2001-11-08,Fall,140.0,15.8,17.4,7.33,8.13,1210.65,128.10449143333332,23.040066416666665,12.135889241379312,3.1126955447675972,50.378166
2001-11-08,Fall,160.0,14.93,17.01,6.89,8.2,1147.55,95.45423279166666,21.330158,5.950096,3.018859552931983,58.992
2001-11-08,Fall,180.0,14.79,20.92,4.98,7.93,1173.0,27.577999999999996,18.377945,4.581048,5.991110108857025,72.92814
2001-12-05,Winter,0.0,16.85,0.1,6.96,8.95,370.5,447.9035,84.65021,37.03086,0.38527844845528775,0.0
2001-12-05,Winter,20.0,16.62,2.21,5.36,7.23,392.9,419.5138,152.1125,37.13847,1.898914597191794,8.672616
2001-12-05,Winter,30.0,16.77,6.08,11.1,7.93,1574.0,271.3892,179.7216,33.85767,5.972311013828135,14.701952
2001-12-05,Winter,50.0,16.43,8.71,12.04,8.19,753.45,269.327,70.64134,26.70025,2.6914469650322173,19.321117
2001-12-05,Winter,60.0,16.04,9.3,15.07,8.8,2525.65,298.4622781578948,40.15538428260871,3.941442,6.539905464832954,26.287529
2001-12-05,Winter,70.0,15.9,9.93,12.28,8.61,930.85,239.40655886842106,30.504195673913046,4.726846,3.5377850141907468,27.707521
2001-12-05,Winter,100.0,15.46,12.79,9.58,8.12,856.4,181.01431290625,26.12130539130435,1.78078,2.6667868584036523,36.56346
2001-12-05,Winter,120.0,16.72,13.8,9.5,7.97,981.2,161.33972296874998,21.449520804347824,1.113763,3.7649158265228277,42.875336
2001-12-05,Winter,140.0,16.54,17.5,9.11,7.83,1219.55,137.32046568181818,17.92559947826087,2.236146,2.7881270758753844,50.378166
2001-12-05,Winter,160.0,16.06,19.63,9.0,7.8,1097.65,82.48569586363637,20.754256891304347,3.146788,2.807132170178186,58.992
2001-12-05,Winter,180.0,15.43,20.85,9.02,7.44,1222.0,44.370000000000005,15.692105263157893,2.507691,2.1780062344413467,72.92814
2002-01-14,Winter,0.0,5.96,0.07,11.92,8.72,1024.6,627.1148,63.80111,20.72425,1.6799971752646998,0.0
2002-01-14,Winter,20.0,5.87,0.11,12.01,8.86,1290.6,603.4656,83.44247,21.44764,1.7223067680709716,8.672616
2002-01-14,Winter,30.0,6.21,0.88,11.82,8.58,1020.7,563.4189,119.5121,22.84626,2.2609549985222928,14.701952
2002-01-14,Winter,50.0,6.99,3.68,13.1,8.24,1065.85,551.5317,103.8275,19.44681,3.8771389148395095,19.321117
2002-01-14,Winter,60.0,6.34,4.95,13.01,8.27,1072.35,434.6783,55.00351,8.865685,5.327978510722354,26.287529
2002-01-14,Winter,70.0,5.31,7.9,12.76,8.24,1184.75,414.4693,53.24893,7.85248,6.171499021424803,27.707521
2002-01-14,Winter,100.0,7.27,13.97,12.77,8.27,2011.25,207.88779604166666,17.65758122222222,11.565669999999995,11.611188944847996,36.56346
2002-01-14,Winter,120.0,6.5,12.6,13.63,8.41,2277.9,222.16328385000003,6.55792,0.723913,8.991668952100227,42.875336
2002-01-14,Winter,140.0,5.87,14.42,13.45,8.31,2052.15,109.6176118125,5.283254,8.483809523809525,5.057355271043477,50.378166
2002-01-14,Winter,160.0,6.55,17.38,12.02,8.08,1438.05,106.47777777777777,13.986071659999999,7.5426086956521745,2.900357639972168,58.992
2002-01-14,Winter,180.0,7.03,19.83,11.31,7.59,881.7,12.23,5.246726,6.949999999999999,2.617154323666721,72.92814
2002-02-12,Winter,0.0,9.69,0.05,9.83,7.61,576.4,597.470398,28.046598,14.745341,2.0373577382515804,0.0
2002-02-12,Winter,20.0,9.93,0.07,9.93,8.27,732.45,624.29718,61.680271,19.254208,2.1232710644639385,8.672616
2002-02-12,Winter,30.0,10.03,1.21,9.94,7.84,689.05,578.213623,121.37645,21.677526,3.6406052324240488,14.701952
2002-02-12,Winter,50.0,10.14,3.11,10.83,7.9,2675.9,485.618469,74.96273,10.314171,14.036674234415816,19.321117
2002-02-12,Winter,60.0,10.26,7.66,11.25,7.91,1694.9,120.939117,8.803664,3.051945,11.692801205575215,26.287529
2002-02-12,Winter,70.0,10.22,7.94,11.51,7.99,1944.1,83.581207,5.150066,3.138417,8.3000928413211,27.707521
2002-02-12,Winter,100.0,10.44,12.8,10.75,8.03,2223.1,295.2640918571429,5.315509,1.716773,9.550807465167873,36.56346
2002-02-12,Winter,120.0,10.37,13.58,10.56,7.97,1669.7,314.1179084333333,5.650838,0.688989,5.755573197121781,42.875336
2002-02-12,Winter,140.0,10.73,14.31,10.61,7.97,1349.6,204.97242885714286,6.922962,0.503308,4.428572390549079,50.378166
2002-02-12,Winter,160.0,10.33,15.95,10.27,7.88,861.85,131.2604590625,6.978718,0.908673,2.1692520959423423,58.992
2002-02-12,Winter,180.0,9.91,18.68,10.05,7.73,721.4,99.295,7.831863,5.2725788,2.8498878178638543,72.92814
2002-03-14,Spring,0.0,15.28,0.06,8.34,7.44,740.0,574.171875,52.553799,23.404736,0.4417355397827706,0.0
2002-03-14,Spring,20.0,14.88,0.07,8.06,7.61,704.95,564.019958,63.782005,21.746702,0.2668820270591295,8.672616
2002-03-14,Spring,30.0,18.16,0.46,8.02,7.73,770.5,498.678436,121.134491,27.923798,0.5024720998973177,14.701952
2002-03-14,Spring,50.0,16.71,1.38,8.11,8.01,774.05,476.305023,101.161613,27.455956,0.44832751654793807,19.321117
