date,flow (cfs)
12/13/1976,5071.257723
12/14/1976,5546.591722
12/15/1976,5873.383847
12/16/1976,6556.676471
12/17/1976,7447.927719
12/18/1976,8309.470593
12/19/1976,8784.804592
12/20/1976,8888.783905
12/21/1976,8502.57503
12/22/1976,7433.073532
12/23/1976,5665.425222
12/24/1976,4922.715848
12/25/1976,4254.277412
12/26/1976,4001.756225
12/27/1976,4031.4646
12/28/1976,3986.902037
12/29/1976,3986.902037
12/30/1976,4016.610412
12/31/1976,3942.339475
1/1/1977,3734.38085
1/2/1977,3422.442913
1/3/1977,3125.359163
1/4/1977,2887.692164
1/5/1977,2709.441914
1/6/1977,2590.608414
1/7/1977,2620.316789
1/8/1977,2798.567039
1/9/1977,2947.108914
1/10/1977,3793.7976
1/11/1977,5665.425222
1/12/1977,7225.114907
1/13/1977,8116.366156
1/14/1977,9067.034155
1/15/1977,10047.41053
1/16/1977,10968.37015
1/17/1977,11770.49628
1/18/1977,12260.68446
1/19/1977,12424.08052
1/20/1977,12260.68446
1/21/1977,11740.7879
1/22/1977,10537.59871
1/23/1977,7878.699156
1/24/1977,5813.967097
1/25/1977,4491.944411
1/26/1977,4224.569037
1/27/1977,3942.339475
1/28/1977,3868.068537
1/29/1977,3808.651787
1/30/1977,3749.235037
1/31/1977,3689.818288
2/1/1977,3585.838975
2/2/1977,3333.317788
2/3/1977,3051.088226
2/4/1977,2872.837976
2/5/1977,2754.004476
2/6/1977,2679.733539
2/7/1977,2650.025164
2/8/1977,2590.608414
2/9/1977,2486.629102
2/10/1977,2367.795602
2/11/1977,2263.81629
2/12/1977,2204.39954
2/13/1977,2174.691165
2/14/1977,2189.545352
2/15/1977,2189.545352
2/16/1977,2219.253727
2/17/1977,2278.670477
2/18/1977,2323.23304
2/19/1977,2308.378852
2/20/1977,2248.962102
2/21/1977,2204.39954
2/22/1977,2219.253727
2/23/1977,2263.81629
2/24/1977,2338.087227
2/25/1977,2560.900039
2/26/1977,2798.567039
2/27/1977,3318.463601
2/28/1977,4031.4646
3/1/1977,4491.944411
3/2/1977,4863.299098
3/3/1977,5368.341473
3/4/1977,5977.363159
3/5/1977,6482.405533
3/6/1977,6601.239033
3/7/1977,6422.988783
3/8/1977,6512.113908
3/9/1977,7180.552345
3/10/1977,7848.990781
3/11/1977,8487.720843
3/12/1977,9096.742529
3/13/1977,9869.160278
3/14/1977,10626.72384
3/15/1977,11265.4539
3/16/1977,11844.76721
3/17/1977,12290.39284
3/18/1977,12513.20565
3/19/1977,12632.03915
3/20/1977,13137.08152
3/21/1977,13731.24902
3/22/1977,14310.56233
3/23/1977,14147.16627
3/24/1977,13226.20665
3/25/1977,12721.16427
3/26/1977,12171.55934
3/27/1977,11844.76721
3/28/1977,11607.10021
3/29/1977,11295.16228
3/30/1977,10671.2864
3/31/1977,8933.346467
4/1/1977,7076.573032
4/2/1977,6244.738534
4/3/1977,5992.217347
4/4/1977,6111.050846
4/5/1977,6051.634097
4/6/1977,5546.591722
4/7/1977,5011.840973
4/8/1977,4952.424223
4/9/1977,5338.633098
4/10/1977,5784.258722
4/11/1977,6111.050846
4/12/1977,6051.634097
4/13/1977,4833.590723
4/14/1977,3645.255725
4/15/1977,3065.942413
4/16/1977,2679.733539
4/17/1977,2412.358164
4/18/1977,2204.39954
4/19/1977,2026.14929
4/20/1977,1907.31579
4/21/1977,1833.044853
4/22/1977,1729.06554
4/23/1977,1639.940416
4/24/1977,1639.940416
4/25/1977,1625.086228
4/26/1977,1625.086228
4/27/1977,1595.377853
4/28/1977,1580.523666
4/29/1977,1580.523666
4/30/1977,1491.398541
5/1/1977,1397.81716
5/2/1977,1289.381591
5/3/1977,1192.829372
5/4/1977,1118.558435
5/5/1977,1062.112523
5/6/1977,1019.035379
5/7/1977,977.443654
5/8/1977,956.6477916
5/9/1977,956.6477916
5/10/1977,938.8227666
5/11/1977,931.3956729
5/12/1977,964.0748853
5/13/1977,923.9685791
5/14/1977,892.7747854
5/15/1977,880.8914354
5/16/1977,828.9017793
5/17/1977,793.2517293
5/18/1977,757.6016794
5/19/1977,707.0974419
5/20/1977,646.1952733
5/21/1977,615.0014796
5/22/1977,610.5452233
5/23/1977,622.4285733
5/24/1977,925.4539979
5/25/1977,1892.461603
5/26/1977,3556.1306
5/27/1977,4090.881349
5/28/1977,4625.632099
5/29/1977,4982.132598
5/30/1977,4907.861661
5/31/1977,3868.068537
6/1/1977,2813.421226
6/2/1977,2367.795602
6/3/1977,2620.316789
6/4/1977,2709.441914
6/5/1977,2248.962102
6/6/1977,1847.89904
6/7/1977,1595.377853
6/8/1977,1418.613022
6/9/1977,1262.644054
6/10/1977,1207.68356
6/11/1977,1173.518929
6/12/1977,1053.20001
6/13/1977,974.4728165
6/14/1977,913.5706479
6/15/1977,849.6976417
6/16/1977,797.7079856
6/17/1977,756.1162606
6/18/1977,713.0391169
6/19/1977,684.8161607
6/20/1977,717.4953732
6/21/1977,690.7578357
6/22/1977,629.8556671
6/23/1977,600.1472921
6/24/1977,579.3514296
6/25/1977,585.2931046
6/26/1977,580.8368484
6/27/1977,586.7785234
6/28/1977,567.4680796
6/29/1977,554.0993109
6/30/1977,527.3617735
7/1/1977,505.0804922
7/2/1977,490.2263048
7/3/1977,491.7117235
7/4/1977,478.3429548
7/5/1977,625.3994108
7/6/1977,613.5160608
7/7/1977,505.0804922
7/8/1977,436.7512298
7/9/1977,407.0428549
7/10/1977,429.3241361
7/11/1977,439.7220673
7/12/1977,445.6637423
7/13/1977,469.4304423
7/14/1977,506.565911
7/15/1977,658.0786233
7/16/1977,603.1181296
7/17/1977,516.9638422
7/18/1977,478.3429548
7/19/1977,447.1491611
7/20/1977,392.1886674
7/21/1977,360.9948737
7/22/1977,331.2864987
7/23/1977,303.0635425
7/24/1977,288.2093551
7/25/1977,279.2968426
7/26/1977,289.6947738
7/27/1977,279.2968426
7/28/1977,282.2676801
7/29/1977,271.8697488
7/30/1977,261.4718176
7/31/1977,255.5301426
8/1/1977,258.5009801
8/2/1977,270.3843301
8/3/1977,404.0720174
8/4/1977,405.5574361
8/5/1977,423.3824611
8/6/1977,558.5555672
8/7/1977,496.1679798
8/8/1977,433.7803923
8/9/1977,374.3636424
8/10/1977,332.7719175
8/11/1977,288.2093551
8/12/1977,273.3551676
8/13/1977,303.0635425
8/14/1977,288.2093551
8/15/1977,280.7822613
8/16/1977,347.626105
8/17/1977,350.5969425
8/18/1977,456.0616736
8/19/1977,1051.714591
8/20/1977,1729.06554
8/21/1977,1521.106916
8/22/1977,1396.331741
8/23/1977,1289.381591
8/24/1977,1062.112523
8/25/1977,874.9497604
8/26/1977,690.7578357
8/27/1977,563.0118234
8/28/1977,511.0221672
8/29/1977,436.7512298
8/30/1977,392.1886674
8/31/1977,372.8782237
9/1/1977,350.5969425
9/2/1977,332.7719175
9/3/1977,314.9468925
9/4/1977,303.0635425
9/5/1977,291.1801926
9/6/1977,289.6947738
9/7/1977,295.6364488
9/8/1977,478.3429548
9/9/1977,1476.544353
9/10/1977,3184.775913
9/11/1977,1639.940416
9/12/1977,3437.2971
9/13/1977,4551.361161
9/14/1977,7329.09422
9/15/1977,8042.095219
9/16/1977,7165.698157
9/17/1977,4001.756225
9/18/1977,1892.461603
9/19/1977,1329.487897
9/20/1977,1183.91686
9/21/1977,1096.277154
9/22/1977,993.7832603
9/23/1977,898.7164604
9/24/1977,822.9601043
9/25/1977,753.1454231
9/26/1977,687.7869982
9/27/1977,626.8848296
9/28/1977,568.9534984
9/29/1977,530.332611
9/30/1977,500.624236
10/1/1977,479.8283735
10/2/1977,462.0033486
10/3/1977,438.2366486
10/4/1977,427.8387174
10/5/1977,418.9262049
10/6/1977,426.3532986
10/7/1977,513.9930047
10/8/1977,491.7117235
10/9/1977,463.4887673
10/10/1977,457.5470923
10/11/1977,453.0908361
10/12/1977,435.2658111
10/13/1977,549.6430547
10/14/1977,808.1059168
10/15/1977,1014.579123
10/16/1977,1105.189666
10/17/1977,1397.81716
10/18/1977,1714.211353
10/19/1977,1610.232041
10/20/1977,1420.098441
10/21/1977,1235.906516
10/22/1977,1078.452129
10/23/1977,944.7644416
10/24/1977,836.328873
10/25/1977,747.2037481
10/26/1977,802.1642418
10/27/1977,1007.152029
10/28/1977,980.4144915
10/29/1977,1862.753228
10/30/1977,3481.859663
10/31/1977,3912.6311
11/1/1977,3778.943412
11/2/1977,2947.108914
11/3/1977,2219.253727
11/4/1977,1758.773915
11/5/1977,1521.106916
11/6/1977,1758.773915
11/7/1977,4447.381849
11/8/1977,7165.698157
11/9/1977,9141.305092
11/10/1977,9601.784904
11/11/1977,9869.160278
11/12/1977,9987.993778
11/13/1977,9958.285403
11/14/1977,9765.180966
11/15/1977,8933.346467
11/16/1977,6289.301096
11/17/1977,4031.4646
11/18/1977,3051.088226
11/19/1977,2486.629102
11/20/1977,2234.107915
11/21/1977,2085.56604
11/22/1977,1981.586728
11/23/1977,1966.73254
11/24/1977,1966.73254
11/25/1977,1937.024165
11/26/1977,1966.73254
11/27/1977,2011.295103
11/28/1977,1981.586728
11/29/1977,2011.295103
11/30/1977,2055.857665
12/1/1977,2041.003477
12/2/1977,1981.586728
12/3/1977,1951.878353
12/4/1977,2130.128602
12/5/1977,2248.962102
12/6/1977,2234.107915
12/7/1977,2219.253727
12/8/1977,2219.253727
12/9/1977,2367.795602
12/10/1977,2486.629102
12/11/1977,2531.191664
12/12/1977,2367.795602
12/13/1977,2174.691165
12/14/1977,2070.711852
12/15/1977,2412.358164
12/16/1977,3036.234038
12/17/1977,3556.1306
12/18/1977,4358.256724
12/19/1977,5100.966098
12/20/1977,5576.300097
12/21/1977,5680.27941
12/22/1977,5888.238034
12/23/1977,6348.717846
12/24/1977,6675.509971
12/25/1977,7076.573032
12/26/1977,7492.490282
12/27/1977,7730.157282
12/28/1977,7462.781907
12/29/1977,6630.947408
12/30/1977,5620.86266
12/31/1977,5011.840973
1/1/1978,4803.882348
1/2/1978,4848.444911
1/3/1978,4996.986786
1/4/1978,5071.257723
1/5/1978,4922.715848
1/6/1978,4625.632099
1/7/1978,4432.527661
1/8/1978,4387.965099
1/9/1978,4640.486286
1/10/1978,5249.507973
1/11/1978,5813.967097
1/12/1978,6229.884346
1/13/1978,6809.197658
1/14/1978,7418.219344
1/15/1978,8012.386844
1/16/1978,8547.137593
1/17/1978,9111.596717
1/18/1978,9869.160278
1/19/1978,10775.26571
1/20/1978,12453.7889
1/21/1978,13924.35346
1/22/1978,15112.68846
1/23/1978,15855.39783
1/24/1978,16449.56533
1/25/1978,17489.35845
1/26/1978,19271.86095
1/27/1978,21054.36345
1/28/1978,22242.69845
1/29/1978,22391.24032
1/30/1978,21945.6147
1/31/1978,21054.36345
2/1/1978,19866.02845
2/2/1978,18677.69345
2/3/1978,17489.35845
2/4/1978,16449.56533
2/5/1978,15558.31408
2/6/1978,14815.60471
2/7/1978,14058.04115
2/8/1978,12929.1229
2/9/1978,10938.66178
2/10/1978,8220.345468
2/11/1978,6378.426221
2/12/1978,5457.466597
2/13/1978,4655.340474
2/14/1978,4269.131599
2/15/1978,3972.04785
2/16/1978,3793.7976
2/17/1978,3749.235037
2/18/1978,3778.943412
2/19/1978,3838.360162
2/20/1978,4031.4646
2/21/1978,4165.152287
2/22/1978,4180.006474
2/23/1978,4076.027162
2/24/1978,3882.922725
2/25/1978,3764.089225
2/26/1978,3719.526662
2/27/1978,3660.109913
2/28/1978,3600.693163
3/1/1978,3689.818288
3/2/1978,3689.818288
3/3/1978,3734.38085
3/4/1978,4254.277412
3/5/1978,4878.153286
3/6/1978,5516.883347
3/7/1978,6215.030159
3/8/1978,6928.031158
3/9/1978,7447.927719
3/10/1978,7967.824281
3/11/1978,8235.199656
3/12/1978,8561.99178
3/13/1978,8888.783905
3/14/1978,9319.555342
3/15/1978,9973.139591
3/16/1978,10864.39084
3/17/1978,11948.74653
3/18/1978,13137.08152
3/19/1978,14087.74952
3/20/1978,14637.35446
3/21/1978,14681.91702
3/22/1978,14176.87465
3/23/1978,12869.70615
3/24/1978,9839.451903
3/25/1978,7210.26072
3/26/1978,5606.008472
3/27/1978,5279.216348
3/28/1978,5769.404534
3/29/1978,6883.468595
3/30/1978,7938.115906
3/31/1978,8695.679468
4/1/1978,9141.305092
4/2/1978,9304.701154
4/3/1978,9215.576029
4/4/1978,8725.387843
4/5/1978,6809.197658
4/6/1978,5071.257723
4/7/1978,4194.860662
4/8/1978,3585.838975
4/9/1978,3259.046851
4/10/1978,3021.379851
4/11/1978,2828.275414
4/12/1978,2679.733539
4/13/1978,2694.587726
4/14/1978,2902.546351
4/15/1978,2976.817289
4/16/1978,2991.671476
4/17/1978,2961.963101
4/18/1978,2947.108914
4/19/1978,4120.589724
4/20/1978,4729.611411
4/21/1978,5234.653785
4/22/1978,5843.675472
4/23/1978,6363.572034
4/24/1978,6422.988783
4/25/1978,5739.696159
4/26/1978,5739.696159
4/27/1978,7254.823282
4/28/1978,8354.033156
4/29/1978,9185.867654
4/30/1978,9987.993778
5/1/1978,11072.34946
5/2/1978,12765.72684
5/3/1978,16003.93971
5/4/1978,18380.6097
5/5/1978,22836.86595
5/6/1978,25807.70344
5/7/1978,26847.49657
5/8/1978,26698.95469
5/9/1978,26253.32907
5/10/1978,25213.53594
5/11/1978,22985.40782
5/12/1978,20014.57033
5/13/1978,17637.90033
5/14/1978,15855.39783
5/15/1978,14815.60471
5/16/1978,14429.39583
5/17/1978,14488.81258
5/18/1978,14741.33377
5/19/1978,14964.14658
5/20/1978,14741.33377
5/21/1978,14251.14558
5/22/1978,13478.72784
5/23/1978,12290.39284
5/24/1978,10374.20265
5/25/1978,6898.322783
5/26/1978,4610.777911
5/27/1978,3273.901038
5/28/1978,2694.587726
5/29/1978,2382.649789
5/30/1978,2219.253727
5/31/1978,2100.420227
6/1/1978,1951.878353
6/2/1978,1833.044853
6/3/1978,1729.06554
6/4/1978,1625.086228
6/5/1978,1535.961103
6/6/1978,1461.690166
6/7/1978,2055.857665
6/8/1978,3764.089225
6/9/1978,4655.340474
6/10/1978,5442.61241
6/11/1978,5947.654784
6/12/1978,6125.905034
6/13/1978,6333.863659
6/14/1978,6408.134596
6/15/1978,5294.070535
6/16/1978,3570.984788
6/17/1978,2516.337477
6/18/1978,1966.73254
6/19/1978,1654.794603
6/20/1978,1418.613022
6/21/1978,1252.246122
6/22/1978,1146.781391
6/23/1978,1142.325135
6/24/1978,1417.127603
6/25/1978,1237.391935
6/26/1978,1143.810554
6/27/1978,1308.692035
6/28/1978,2130.128602
6/29/1978,2724.296101
6/30/1978,2709.441914
7/1/1978,2248.962102
7/2/1978,1922.169978
7/3/1978,1610.232041
7/4/1978,1394.846322
7/5/1978,1228.479422
7/6/1978,1123.014691
7/7/1978,1050.229173
7/8/1978,975.9582353
7/9/1978,904.6581354
7/10/1978,852.6684792
7/11/1978,836.328873
7/12/1978,1125.985529
7/13/1978,1339.885828
7/14/1978,1099.247991
7/15/1978,1277.498241
7/16/1978,2234.107915
7/17/1978,3051.088226
7/18/1978,2323.23304
7/19/1978,2887.692164
7/20/1978,3868.068537
7/21/1978,4462.236036
7/22/1978,4566.215349
7/23/1978,3273.901038
7/24/1978,2159.836977
7/25/1978,2560.900039
7/26/1978,3021.379851
7/27/1978,3229.338476
7/28/1978,2813.421226
7/29/1978,2590.608414
7/30/1978,2828.275414
7/31/1978,2991.671476
8/1/1978,2976.817289
8/2/1978,2828.275414
8/3/1978,2546.045852
8/4/1978,2293.524665
8/5/1978,2679.733539
8/6/1978,2902.546351
8/7/1978,2961.963101
8/8/1978,3140.213351
8/9/1978,3169.921726
8/10/1978,3303.609413
8/11/1978,3526.422225
8/12/1978,3674.9641
8/13/1978,3526.422225
8/14/1978,3155.067538
8/15/1978,2932.254726
8/16/1978,2560.900039
8/17/1978,2041.003477
8/18/1978,1669.648791
8/19/1978,1535.961103
8/20/1978,1374.05046
8/21/1978,1274.527404
8/22/1978,1326.51706
8/23/1978,1411.185928
8/24/1978,1277.498241
8/25/1978,1124.50011
8/26/1978,995.268679
8/27/1978,926.9394166
8/28/1978,903.1727166
8/29/1978,894.2602042
8/30/1978,866.037248
8/31/1978,793.2517293
9/1/1978,760.5725169
9/2/1978,828.9017793
9/3/1978,766.5141919
9/4/1978,799.1934043
9/5/1978,918.0269041
9/6/1978,1059.141685
9/7/1978,1130.441785
9/8/1978,1023.491635
9/9/1978,944.7644416
9/10/1978,883.8622729
9/11/1978,805.1350793
9/12/1978,738.2912356
9/13/1978,669.9619732
9/14/1978,634.3119233
9/15/1978,696.6995107
9/16/1978,665.505717
9/17/1978,616.4868983
9/18/1978,588.2639421
9/19/1978,570.4389171
9/20/1978,552.6138922
9/21/1978,537.7597047
9/22/1978,521.4200985
9/23/1978,503.5950735
9/24/1978,491.7117235
9/25/1978,479.8283735
9/26/1978,469.4304423
9/27/1978,463.4887673
9/28/1978,513.9930047
9/29/1978,551.1284734
9/30/1978,531.8180297
10/1/1978,549.6430547
10/2/1978,680.3599045
10/3/1978,773.9412856
10/4/1978,613.5160608
10/5/1978,656.5932045
10/6/1978,769.4850293
10/7/1978,757.6016794
10/8/1978,662.5348795
10/9/1978,601.6327108
10/10/1978,555.5847297
10/11/1978,530.332611
10/12/1978,500.624236
10/13/1978,470.915861
10/14/1978,447.1491611
10/15/1978,414.4699486
10/16/1978,396.6449237
10/17/1978,380.3053174
10/18/1978,374.3636424
10/19/1978,365.4511299
10/20/1978,353.56778
10/21/1978,352.0823612
10/22/1978,349.1115237
10/23/1978,344.6552675
10/24/1978,335.742755
10/25/1978,332.7719175
10/26/1978,328.3156613
10/27/1978,323.859405
10/28/1978,329.80108
10/29/1978,323.859405
10/30/1978,310.4906363
10/31/1978,306.03438
11/1/1978,298.6072863
11/2/1978,326.8302425
11/3/1978,349.1115237
11/4/1978,369.9073862
11/5/1978,375.8490612
11/6/1978,401.1011799
11/7/1978,390.7032487
11/8/1978,411.4991111
11/9/1978,493.1971423
11/10/1978,649.1661108
11/11/1978,815.5330105
11/12/1978,1313.148291
11/13/1978,1265.614891
11/14/1978,1062.112523
11/15/1978,938.8227666
11/16/1978,851.1830605
11/17/1978,785.8246356
11/18/1978,766.5141919
11/19/1978,727.8933044
11/20/1978,701.1557669
11/21/1978,776.9121231
11/22/1978,863.0664105
11/23/1978,888.3185292
11/24/1978,869.0080854
11/25/1978,854.153898
11/26/1978,815.5330105
11/27/1978,814.0475918
11/28/1978,885.3476917
11/29/1978,1054.685429
11/30/1978,1818.190665
12/1/1978,2947.108914
12/2/1978,3318.463601
12/3/1978,3541.276413
12/4/1978,3467.005475
12/5/1978,3095.650788
12/6/1978,2976.817289
12/7/1978,3273.901038
12/8/1978,3778.943412
12/9/1978,4447.381849
12/10/1978,4863.299098
12/11/1978,5011.840973
12/12/1978,4417.673474
12/13/1978,3526.422225
12/14/1978,3080.796601
12/15/1978,2783.712851
12/16/1978,2575.754227
12/17/1978,2293.524665
12/18/1978,2100.420227
12/19/1978,1996.440915
12/20/1978,2011.295103
12/21/1978,2070.711852
12/22/1978,2026.14929
12/23/1978,1951.878353
12/24/1978,2011.295103
12/25/1978,2234.107915
12/26/1978,2382.649789
12/27/1978,2471.774914
12/28/1978,2783.712851
12/29/1978,3140.213351
12/30/1978,3169.921726
12/31/1978,2843.129601
1/1/1979,2442.066539
1/2/1979,2902.546351
1/3/1979,3897.776912
1/4/1979,4120.589724
1/5/1979,4566.215349
1/6/1979,4863.299098
1/7/1979,5011.840973
1/8/1979,5160.382848
1/9/1979,4863.299098
1/10/1979,4417.673474
1/11/1979,4551.361161
1/12/1979,4937.570036
1/13/1979,5531.737535
1/14/1979,6066.488284
1/15/1979,6378.426221
1/16/1979,6556.676471
1/17/1979,6883.468595
1/18/1979,7269.67747
1/19/1979,7551.907032
1/20/1979,7745.011469
1/21/1979,8131.220343
1/22/1979,8116.366156
1/23/1979,7655.886344
1/24/1979,7462.781907
1/25/1979,7685.594719
1/26/1979,8131.220343
1/27/1979,8621.40853
1/28/1979,9200.721842
1/29/1979,9898.868653
1/30/1979,10790.1199
1/31/1979,11815.05884
2/1/1979,12661.74752
2/2/1979,13181.64409
2/3/1979,13285.6234
2/4/1979,12780.58102
2/5/1979,11310.01646
2/6/1979,8086.657781
2/7/1979,5888.238034
2/8/1979,4685.048849
2/9/1979,4209.714849
2/10/1979,3912.6311
2/11/1979,3957.193662
2/12/1979,4105.735537
2/13/1979,4150.298099
2/14/1979,4031.4646
2/15/1979,3823.505975
2/16/1979,3660.109913
2/17/1979,3496.71385
2/18/1979,3467.005475
2/19/1979,3808.651787
2/20/1979,4313.694162
2/21/1979,4729.611411
2/22/1979,4863.299098
2/23/1979,4996.986786
2/24/1979,5487.174972
2/25/1979,7076.573032
2/26/1979,8398.595718
2/27/1979,9765.180966
2/28/1979,10730.70315
3/1/1979,11696.22534
3/2/1979,13241.06084
3/3/1979,15706.85596
3/4/1979,18826.23533
3/5/1979,22391.24032
3/6/1979,25956.24532
3/7/1979,28481.45719
3/8/1979,29669.79219
3/9/1979,29818.33406
3/10/1979,29075.62469
3/11/1979,28035.83156
3/12/1979,26253.32907
3/13/1979,23876.65907
3/14/1979,20905.82157
3/15/1979,18083.52595
3/16/1979,15409.77221
3/17/1979,13166.7899
3/18/1979,11577.39184
3/19/1979,10314.7859
3/20/1979,9096.742529
3/21/1979,7715.303094
3/22/1979,6422.988783
3/23/1979,5457.466597
3/24/1979,5041.549348
3/25/1979,5234.653785
3/26/1979,6096.196659
3/27/1979,7150.84397
3/28/1979,8190.637093
3/29/1979,9156.159279
3/30/1979,10091.97309
3/31/1979,10953.51596
4/1/1979,11607.10021
4/2/1979,11874.47559
4/3/1979,11889.32978
4/4/1979,11458.55834
4/5/1979,9260.138592
4/6/1979,7923.261719
4/7/1979,6824.051845
4/8/1979,6794.34347
4/9/1979,7254.823282
4/10/1979,7789.574031
4/11/1979,8368.887343
4/12/1979,8977.90903
4/13/1979,9661.201654
4/14/1979,10032.55634
4/15/1979,9274.992779
4/16/1979,7923.261719
4/17/1979,6928.031158
4/18/1979,6363.572034
4/19/1979,5888.238034
4/20/1979,5204.94541
4/21/1979,4373.110911
4/22/1979,3645.255725
4/23/1979,3169.921726
4/24/1979,2857.983789
4/25/1979,2635.170977
4/26/1979,2620.316789
4/27/1979,2783.712851
4/28/1979,2798.567039
4/29/1979,2843.129601
4/30/1979,2976.817289
5/1/1979,3036.234038
5/2/1979,2887.692164
5/3/1979,2560.900039
5/4/1979,2248.962102
5/5/1979,1996.440915
5/6/1979,1877.607415
5/7/1979,2070.711852
5/8/1979,2650.025164
5/9/1979,2709.441914
5/10/1979,2338.087227
5/11/1979,2189.545352
5/12/1979,2263.81629
5/13/1979,3660.109913
5/14/1979,4373.110911
5/15/1979,4996.986786
5/16/1979,5427.758222
5/17/1979,6452.697158
5/18/1979,6348.717846
5/19/1979,7135.989782
5/20/1979,8042.095219
5/21/1979,8963.054842
5/22/1979,9720.618404
5/23/1979,10285.07753
5/24/1979,10879.24503
5/25/1979,10983.22434
5/26/1979,10389.05684
